ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu
POOL-00025834,"InChI=1S/C16H20F3NO4/c1-15(2,3)24-14(23)20-12(9-13(21)22)8-10-5-4-6-11(7-10)16(17,18)19/h4-7,12H,8-9H2,1-3H3,(H,20,23)(H,21,22)",CC(C)(C)OC(O)=NC(CC(=O)O)Cc1cccc(C(F)(F)F)c1,606.0754656869367,False,['939802-49-0'],1.8547576117
POOL-00031319,"InChI=1S/C13H14F3NO5S/c1-4-21-10(18)7-6(3)8(11(19)22-5-2)23-9(7)17-12(20)13(14,15)16/h4-5H2,1-3H3,(H,17,20)",CCOC(=O)c1sc(NC(=O)C(F)(F)F)c(C(=O)OCC)c1C,623.8615577029858,False,['298207-80-4'],1.8469506767
,,,,,,
POOL-00013931,"InChI=1S/C12H12N2O3S/c15-11(16)6-7-18-12-14-13-10(17-12)8-9-4-2-1-3-5-9/h1-5H,6-8H2,(H,15,16)",O=C(O)CCSc1nnc(Cc2ccccc2)o1,513.0508916267964,False,['889946-29-6'],1.8489526898
POOL-00016302,"InChI=1S/C13H13NO3S/c1-8-3-5-10(6-4-8)17-7-11-14-9(2)12(18-11)13(15)16/h3-6H,7H2,1-2H3,(H,15,16)",Cc1ccc(OCc2nc(C)c(C(=O)O)s2)cc1,560.1153754227819,False,['875160-31-9'],1.841586795
POOL-00027751,"InChI=1S/C14H11NO3S/c16-12(10-5-2-1-3-6-10)9-19-13-11(14(17)18)7-4-8-15-13/h1-8H,9H2,(H,17,18)",O=C(CSc1ncccc1C(=O)O)c1ccccc1,598.6498889464652,False,['142221-23-6'],1.8340690051
POOL-00027311,"InChI=1S/C12H11NO3S/c1-16-9-4-2-8(3-5-9)6-11-13-10(7-17-11)12(14)15/h2-5,7H,6H2,1H3,(H,14,15)",COc1ccc(Cc2nc(C(=O)O)cs2)cc1,518.8019406174063,False,['477872-94-9'],1.8510390233
POOL-00027020,"InChI=1S/C13H14N2O2S/c1-2-9-3-5-10(6-4-9)14-13-15-11(8-18-13)7-12(16)17/h3-6,8H,2,7H2,1H3,(H,14,15)(H,16,17)",CCc1ccc(Nc2nc(CC(=O)O)cs2)cc1,534.1792019684806,False,['436094-77-8'],1.8489607049
POOL-00028372,"InChI=1S/C12H11NO3S/c1-16-10-4-2-8(3-5-10)12-13-9(7-17-12)6-11(14)15/h2-5,7H,6H2,1H3,(H,14,15)",COc1ccc(-c2nc(CC(=O)O)cs2)cc1,518.8019406174063,False,['23353-14-2'],1.8438888871
POOL-00013059,"InChI=1S/C12H11NO3S/c14-11(15)8-17-7-10-6-16-12(13-10)9-4-2-1-3-5-9/h1-6H,7-8H2,(H,14,15)",O=C(O)CSCc1coc(-c2ccccc2)n1,495.461665312455,False,['75595-27-6'],1.8264351337
